query_id,channel,rank,md_word_count,md_sentence_count,md_avg_sentence_length,md_num_bullets,md_num_sections,style_descriptor_count,style_descriptors_unique,persuasion_word_count,md_sentiment_polarity,md_category_path,md_top_category
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,2,4190,226,18.539823008849556,96,26,3,3,7,0.1461524353467713,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,3,3967,215,18.451162790697673,93,24,5,5,12,0.12328709557985859,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,4,2616,122,21.442622950819672,76,22,2,2,10,0.16691844919786084,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,5,4500,275,16.363636363636363,88,26,2,2,11,0.06804306105313661,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,6,2666,124,21.5,73,19,2,2,9,0.11041835917386582,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,7,5253,308,17.055194805194805,96,27,1,1,23,0.09816056397306416,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,8,5820,252,23.095238095238095,99,30,2,2,10,0.2134552098928777,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,9,3232,148,21.83783783783784,92,24,4,4,7,0.13730715443678398,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,10,4070,79,51.51898734177215,88,11,3,3,40,0.15943420111998088,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,1,3168,152,20.842105263157894,92,25,3,3,41,0.21569351700930645,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,2,3547,167,21.239520958083833,82,22,2,2,6,0.03907000829076667,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,3,3150,152,20.723684210526315,93,29,1,1,7,0.2320313852813852,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,4,3852,200,19.26,92,25,2,2,10,0.16462269508916735,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,5,4221,279,15.129032258064516,92,25,3,3,8,0.16720659165870194,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,6,4754,292,16.28082191780822,89,27,3,3,9,0.17249964321392888,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,7,3600,173,20.809248554913296,80,27,2,2,10,0.13045591335554152,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,8,3369,164,20.54268292682927,80,27,2,2,10,0.1439625682288725,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,9,3567,176,20.267045454545453,80,27,2,2,11,0.11941457623491834,,
Find_10_line_art_posters_for_minimalist_decor_on_E,GEO,10,3287,171,19.22222222222222,86,21,3,3,5,0.06499766377533904,,
Show_10_personalized_name_prints_from_Etsy,GEO,1,4680,216,21.666666666666668,87,26,3,3,6,0.22856001164239795,,
Show_10_personalized_name_prints_from_Etsy,GEO,2,3435,145,23.689655172413794,68,26,2,2,10,0.15502501719832854,,
Show_10_personalized_name_prints_from_Etsy,GEO,3,3007,150,20.046666666666667,70,24,1,1,7,0.12944352522477517,,
Show_10_personalized_name_prints_from_Etsy,GEO,4,2379,115,20.68695652173913,65,23,0,0,9,0.13013772304930837,,
Show_10_personalized_name_prints_from_Etsy,GEO,5,4212,271,15.542435424354244,85,25,2,2,6,0.1758705368646376,,
Show_10_personalized_name_prints_from_Etsy,GEO,6,3070,146,21.027397260273972,92,29,1,1,9,0.2137534006513363,,
Show_10_personalized_name_prints_from_Etsy,GEO,7,5241,282,18.585106382978722,93,31,2,2,19,0.12849854455888934,,
Show_10_personalized_name_prints_from_Etsy,GEO,8,3272,167,19.592814371257486,122,23,0,0,4,0.06683551617873654,,
Show_10_personalized_name_prints_from_Etsy,GEO,9,3386,192,17.635416666666668,82,22,1,1,7,0.14530981405780125,,
Show_10_personalized_name_prints_from_Etsy,GEO,10,4174,195,21.405128205128204,90,26,1,1,20,0.1659607903088118,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,1,5901,278,21.22661870503597,97,31,2,2,18,0.1529805390561204,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,2,3470,117,29.65811965811966,91,26,1,1,7,0.26738459604467846,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,3,4195,161,26.055900621118013,93,25,1,1,15,0.15820945607680303,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,4,4239,81,52.333333333333336,88,11,2,2,40,0.0918294320962305,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,5,4160,230,18.08695652173913,93,27,0,0,8,0.09337586948655058,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,6,4014,245,16.383673469387755,92,22,0,0,9,0.12485594458990956,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,7,3488,121,28.826446280991735,92,25,1,1,14,0.27302963624053667,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,8,4256,199,21.386934673366834,87,25,1,1,17,0.1506657445118983,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,9,3441,184,18.70108695652174,89,24,1,1,5,0.10065756201470484,,
List_10_vintage_wall_prints_under__25_from_Etsy,GEO,10,5240,188,27.872340425531913,102,31,2,2,21,0.26484963541441964,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,1,4246,81,52.41975308641975,88,11,4,4,39,0.17498408454290798,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,2,1537,60,25.616666666666667,59,20,0,0,4,0.15233235129068465,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,3,3632,165,22.01212121212121,86,25,1,1,8,0.1012063746113041,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,4,3894,209,18.63157894736842,88,25,3,3,16,0.16516905311038468,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,5,2887,136,21.227941176470587,72,21,2,2,15,0.1502624132895217,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,6,4004,209,19.157894736842106,92,23,6,6,18,0.12127332389832388,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,7,2610,129,20.232558139534884,99,23,0,0,7,0.20048417094110366,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,8,3490,137,25.474452554744527,88,25,3,3,15,0.20164413037942433,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,9,3475,178,19.52247191011236,92,23,3,3,12,0.18727414905356077,,
Find_10_aesthetic_dorm_posters_on_Etsy,GEO,10,2720,107,25.42056074766355,88,22,1,1,6,0.08658509367534262,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,1,3283,129,25.449612403100776,84,25,1,1,6,0.11573568098568099,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,2,2831,127,22.291338582677167,84,26,1,1,3,0.12731871624662464,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,3,2709,123,22.024390243902438,78,28,2,2,4,0.19651461617704924,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,4,3612,193,18.71502590673575,95,28,2,2,6,0.19827183716909927,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,5,2748,134,20.507462686567163,75,25,0,0,4,0.21696214680589676,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,6,3676,76,48.36842105263158,88,11,2,2,23,0.1574369458209918,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,7,3689,93,39.666666666666664,88,11,6,6,18,0.1633475649350648,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,8,3195,162,19.72222222222222,81,27,0,0,10,0.21597911856661856,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,9,3238,171,18.935672514619885,92,29,1,1,4,0.08439814372718789,,
Find_10_handmade_silver_hoop_earrings_from_Etsy,GEO,10,5284,293,18.034129692832764,119,36,2,2,33,0.241411810645898,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,1,2925,144,20.3125,96,28,1,1,6,0.12613636363636363,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,2,3454,170,20.31764705882353,94,29,0,0,12,0.19330822020658467,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,3,4222,78,54.12820512820513,88,11,2,2,31,0.11489348872046803,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,4,4312,89,48.449438202247194,88,12,2,2,26,0.14522235099863445,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,5,5314,270,19.68148148148148,108,36,1,1,15,0.09646542493143241,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,6,4175,176,23.72159090909091,94,31,2,2,20,0.2041257400997185,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,7,11610,533,21.78236397748593,129,32,1,1,48,0.1386456238273761,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,8,4945,226,21.88053097345133,102,30,1,1,30,0.20517148369354557,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,9,2373,110,21.572727272727274,95,25,1,1,6,0.26110365290140564,,
Show_10_gold-plated_earrings_under__40_on_Etsy,GEO,10,2923,144,20.29861111111111,85,28,1,1,7,0.11849742519385373,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,1,4294,253,16.972332015810277,93,31,3,3,19,0.20559201039948805,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,2,4519,213,21.215962441314552,97,32,2,2,11,0.185427345191496,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,3,3407,284,11.996478873239436,98,26,2,2,8,0.34661442197043507,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,4,3396,192,17.6875,99,26,3,3,6,0.15067579201101924,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,5,4021,73,55.082191780821915,88,11,1,1,27,0.19194935811315114,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,6,4598,182,25.263736263736263,105,31,2,2,13,0.24064249868540155,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,7,3815,186,20.510752688172044,101,28,0,0,14,0.13288144435581714,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,8,3146,175,17.97714285714286,79,28,1,1,3,0.1328454857325415,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,9,3391,192,17.661458333333332,94,25,2,2,5,0.14112497423211703,,
List_10_minimalist_pearl_stud_earrings_from_Etsy,GEO,10,3092,157,19.694267515923567,96,29,2,2,6,0.1551078505688526,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,1,4142,230,18.008695652173913,96,29,3,3,15,0.20175462121212115,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,2,3916,241,16.24896265560166,94,26,1,1,6,0.15161681066492774,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,3,3503,186,18.833333333333332,76,27,1,1,7,0.20395944741532973,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,4,3404,141,24.141843971631207,93,28,1,1,6,0.16565175508808314,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,5,2630,141,18.652482269503547,82,20,1,1,7,0.08563076416337288,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,6,3812,229,16.646288209606986,87,29,2,2,16,0.1453931125754728,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,7,2917,142,20.54225352112676,85,22,3,3,8,0.12937801192518175,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,8,3344,211,15.848341232227488,88,22,1,1,4,0.11320160004665997,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,9,3132,151,20.741721854304636,83,29,1,1,2,0.0462215055965056,,
Find_10_boho-style_dangle_earrings_from_Etsy,GEO,10,2841,132,21.522727272727273,81,22,1,1,10,0.11861372702341288,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,1,4212,171,24.63157894736842,107,29,1,1,7,0.2992552851939469,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,2,5160,239,21.589958158995817,106,31,1,1,17,0.20841903140397314,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,3,5102,212,24.066037735849058,99,31,1,1,22,0.2578318082641392,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,4,7899,298,26.506711409395972,135,31,2,2,43,0.3731223636092277,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,5,6862,294,23.34013605442177,127,31,2,2,36,0.1475452927666468,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,6,3623,154,23.525974025974026,80,26,1,1,13,0.1363165375625439,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,7,3209,141,22.75886524822695,84,25,1,1,10,0.20292446173503426,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,8,3568,136,26.235294117647058,98,25,2,2,13,0.12297537345018486,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,9,4442,263,16.88973384030418,106,28,0,0,14,0.1445807158280062,,
Show_10_personalized_birthstone_earrings_on_Etsy,GEO,10,4138,198,20.8989898989899,88,21,3,3,20,0.17689797270473287,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,1,2814,121,23.25619834710744,95,27,0,0,7,0.16006707620916255,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,2,2676,126,21.238095238095237,70,22,0,0,14,0.1721798438107032,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,3,3600,73,49.31506849315068,88,11,2,2,17,0.1504283363279115,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,4,3705,174,21.29310344827586,82,32,1,1,13,0.14406269121503482,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,5,2244,101,22.217821782178216,71,22,0,0,2,0.10495902906617195,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,6,2669,144,18.53472222222222,74,24,1,1,4,0.16443748987198184,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,7,5118,498,10.27710843373494,91,32,2,2,12,0.17398755189482637,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,8,3713,87,42.67816091954023,88,11,3,3,20,0.16639081946699125,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,9,4253,155,27.438709677419354,88,30,1,1,5,0.09704991780630984,,
List_10_handmade_clay_earrings_under__30_from_Etsy,GEO,10,3988,211,18.900473933649288,112,31,0,0,7,0.19612539016777208,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,1,3761,209,17.995215311004785,83,22,2,2,17,0.17635453152745373,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,2,2851,119,23.95798319327731,93,24,0,0,9,0.11684619728097993,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,3,3788,173,21.895953757225435,85,27,1,1,6,0.1866678394297548,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,4,3177,127,25.015748031496063,76,27,0,0,3,0.20687619252785117,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,5,3985,196,20.331632653061224,96,26,1,1,4,0.15760828586333822,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,6,3490,151,23.112582781456954,75,26,0,0,3,0.2129405043531436,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,7,4459,262,17.019083969465647,98,28,1,1,5,0.20137396912982833,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,8,4000,194,20.61855670103093,88,28,1,1,3,0.1977698116953392,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,9,3094,155,19.961290322580645,95,34,0,0,2,0.10860683070982201,,
Find_10_hypoallergenic_earrings_for_sensitive_ears,GEO,10,2366,127,18.62992125984252,76,24,1,1,2,0.1325318583182822,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,1,3386,164,20.646341463414632,92,30,1,1,8,0.10055122809951135,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,2,3533,200,17.665,85,26,4,4,16,0.13944523358585842,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,3,3094,103,30.038834951456312,69,32,2,2,5,0.09421784306873995,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,4,3659,172,21.273255813953487,77,34,1,1,14,0.12214279789553517,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,5,3502,142,24.661971830985916,71,26,1,1,19,0.13329192243983234,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,6,2688,123,21.853658536585368,90,22,2,2,3,0.16109740745781162,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,7,3056,166,18.40963855421687,89,25,1,1,7,0.169613807589351,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,8,2679,112,23.919642857142858,84,26,0,0,9,0.1486821751546882,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,9,2459,102,24.107843137254903,69,25,2,2,8,0.1711797936259143,,
Show_10_vintage_drop_earrings_under__35_from_Etsy,GEO,10,3214,140,22.957142857142856,76,27,3,3,3,0.16752633655343013,,
List_10_flower-shaped_earrings_from_Etsy,GEO,1,3596,169,21.27810650887574,87,26,2,2,18,0.1841855923496547,,
List_10_flower-shaped_earrings_from_Etsy,GEO,2,2519,93,27.086021505376344,67,26,0,0,5,0.1780783506202969,,
List_10_flower-shaped_earrings_from_Etsy,GEO,3,2908,143,20.335664335664337,77,29,0,0,4,0.13655486577911197,,
List_10_flower-shaped_earrings_from_Etsy,GEO,4,2787,134,20.79850746268657,91,24,1,1,4,0.13977765940656559,,
List_10_flower-shaped_earrings_from_Etsy,GEO,5,4054,72,56.30555555555556,88,11,1,1,27,0.1673122235622234,,
List_10_flower-shaped_earrings_from_Etsy,GEO,6,3813,178,21.421348314606742,91,28,0,0,5,0.16458434007852604,,
List_10_flower-shaped_earrings_from_Etsy,GEO,7,3065,124,24.717741935483872,69,30,0,0,6,0.14750398724082936,,
List_10_flower-shaped_earrings_from_Etsy,GEO,8,3475,76,45.723684210526315,88,11,2,2,22,0.19522211346659862,,
List_10_flower-shaped_earrings_from_Etsy,GEO,9,3480,136,25.58823529411765,78,31,1,1,6,0.21501136599200957,,
List_10_flower-shaped_earrings_from_Etsy,GEO,10,2715,112,24.241071428571427,69,22,0,0,7,0.17604057190401118,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,1,4070,206,19.75728155339806,117,27,1,1,22,0.22402086009228878,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,2,4236,310,13.664516129032258,101,26,2,2,8,0.221066829770796,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,3,4774,82,58.21951219512195,88,12,3,3,32,0.1476607289107289,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,4,3743,190,19.7,102,30,2,2,7,0.2824546948277418,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,5,4293,76,56.48684210526316,88,11,1,1,32,0.096608897460396,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,6,3080,134,22.98507462686567,94,28,2,2,10,0.12919587167102617,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,7,3803,188,20.22872340425532,89,26,1,1,6,0.18002337046685843,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,8,5792,310,18.683870967741935,90,35,1,1,26,0.09891724332274625,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,9,4187,76,55.0921052631579,88,11,1,1,30,0.1036041249787472,,
Find_10_minimalist_gold_hoops_under__40_on_Etsy,GEO,10,7831,327,23.948012232415902,128,31,1,1,139,0.33678927230857386,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,1,3966,237,16.734177215189874,90,30,1,1,5,0.14730184305743993,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,2,3508,208,16.865384615384617,96,25,1,1,6,0.1515716520321783,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,3,4246,259,16.393822393822393,87,31,0,0,11,0.17247003223226046,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,4,3279,187,17.53475935828877,91,28,0,0,3,0.14365566251929882,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,5,3680,172,21.3953488372093,85,26,2,2,6,0.07891996533601695,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,6,3134,161,19.46583850931677,86,25,1,1,5,0.07628637434860147,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,7,4028,179,22.502793296089386,95,33,1,1,18,0.21827578142196774,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,8,3339,178,18.758426966292134,85,27,2,2,3,0.14657966716426785,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,9,4110,207,19.855072463768117,94,27,2,2,9,0.13119372516145053,,
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,GEO,10,4328,80,54.1,87,11,4,4,37,0.2235042098574208,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,1,3781,128,29.5390625,67,32,0,0,18,0.1982200397641574,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,2,4006,93,43.075268817204304,87,11,1,1,31,0.2066529173132946,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,3,3282,179,18.335195530726256,90,26,1,1,2,0.15085903679653662,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,4,8374,399,20.9874686716792,155,31,1,1,58,0.20701649184360252,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,5,3127,129,24.24031007751938,80,21,3,3,10,0.1777393227914061,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,6,3868,183,21.136612021857925,95,30,1,1,10,0.23753478371376088,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,7,4309,249,17.305220883534137,96,28,2,2,11,0.11395956558685211,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,8,4896,227,21.568281938325992,106,30,0,0,20,0.12308542402202345,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,9,3268,174,18.7816091954023,91,25,1,1,8,0.1000781514565942,,
Show_10_personalized_name_tote_bags_from_Etsy,GEO,10,3661,166,22.05421686746988,94,23,1,1,11,0.13668034618012537,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,1,2540,108,23.51851851851852,69,23,0,0,13,0.16934681390038528,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,2,3339,178,18.758426966292134,85,27,2,2,3,0.14657966716426785,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,3,5140,306,16.797385620915033,107,30,0,0,19,0.1260183832371332,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,4,2750,128,21.484375,90,26,0,0,5,0.23276500458224453,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,5,3561,179,19.893854748603353,98,22,0,0,5,0.20967490243654974,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,6,3789,81,46.77777777777778,87,12,2,2,4,0.21870326643053906,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,7,4193,258,16.251937984496124,100,27,1,1,22,0.09942614669153634,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,8,2150,101,21.287128712871286,72,20,2,2,3,0.19042212729484623,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,9,3083,114,27.04385964912281,70,27,1,1,15,0.1579865259740259,,
List_10_eco-friendly_reusable_shopping_bags_on_Ets,GEO,10,4256,183,23.256830601092897,93,30,0,0,20,0.14177048622977895,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,1,5084,223,22.798206278026907,100,31,1,1,20,0.16063922188922178,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,2,5479,314,17.44904458598726,104,27,0,0,26,0.17131978987826088,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,3,3114,105,29.65714285714286,68,28,3,3,5,0.13764231914520927,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,4,3897,166,23.47590361445783,89,30,0,0,13,0.1469720413346123,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,5,4431,243,18.234567901234566,92,21,0,0,22,0.2305246306241527,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,6,3878,176,22.03409090909091,87,27,3,3,7,0.10394076528494331,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,7,3867,75,51.56,87,11,5,5,29,0.19253829316329316,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,8,2529,107,23.635514018691588,74,29,0,0,7,0.17550936382458115,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,9,3713,102,36.40196078431372,87,11,3,3,13,0.2007066672362724,,
Find_10_floral_printed_tote_bags_from_Etsy,GEO,10,3732,73,51.12328767123287,87,11,3,3,22,0.1722260622407106,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,1,7064,378,18.687830687830687,157,26,0,0,58,0.2420073996712073,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,2,5311,291,18.25085910652921,93,26,0,0,28,0.1366605108117892,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,3,3277,118,27.771186440677965,85,24,0,0,10,0.24556866938053493,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,4,4694,189,24.835978835978835,92,33,0,0,18,0.18261080969469118,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,5,2706,112,24.160714285714285,83,24,0,0,4,0.2021931892308604,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,6,6746,326,20.69325153374233,122,27,0,0,36,0.15095728413083492,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,7,3805,160,23.78125,103,24,0,0,22,0.18990628433936987,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,8,6776,371,18.264150943396228,128,30,1,1,37,0.16530931948151917,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,9,4191,215,19.493023255813952,84,25,0,0,15,0.16863542558205888,,
Show_10_cute_tote_bags_for_teachers_on_Etsy,GEO,10,5343,307,17.403908794788272,104,30,0,0,35,0.1670753873429935,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,1,3171,145,21.868965517241378,85,27,3,3,12,0.2321840731207098,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,2,3300,131,25.19083969465649,85,27,4,4,14,0.22141642855352534,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,3,3200,103,31.067961165048544,71,33,3,3,6,0.1478532815868342,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,4,4246,259,16.393822393822393,87,31,0,0,11,0.17247003223226046,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,5,3860,182,21.208791208791208,86,33,2,2,26,0.19111723715114673,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,6,3555,172,20.66860465116279,74,32,0,0,11,0.17811266558619554,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,7,3086,154,20.038961038961038,91,29,0,0,2,0.10895485773168172,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,8,4689,207,22.652173913043477,96,36,0,0,34,0.1413221746129909,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,9,3679,177,20.785310734463277,93,29,0,0,8,0.16856807905636037,,
List_10_minimalist_design_tote_bags_under__20_on_E,GEO,10,3661,166,22.05421686746988,94,23,1,1,11,0.13668034618012537,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,1,3554,190,18.705263157894738,71,30,2,2,8,0.22678109754002607,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,2,3750,75,50.0,87,11,2,2,29,0.24639475611129877,,
